orthoID	genes
OG88_0	ACAD10,ACAD10_B,ACAD10_C,ACAD10_D,ACAD10_E,ACAD10_F,ACAD10_G,ACAD10_H,ACAD10_I,ACAD10_J,ACAD10_K,ACAD10_L,ACAD10_M,ACAD10_N,ACAD10_O,ACAD10_P,ACAD10_Q,ACAD10_R,ACAD10_S,ACAD10_T
OG89_0	ACAD11,ACAD11_B,ACAD11_C,ACAD11_D,ACAD11_E,ACAD11_F,ACAD11_G,ACAD11_H,ACAD11_I,ACAD11_J,ACAD11_K,ACAD11_L,ACAD11_M,ACAD11_N,ACAD11_O,ACAD11_P,ACAD11_Q,ACAD11_R,ACAD11_S,ACAD11_T
OG90_0	ACAD8,ACAD8_B,ACAD8_C,ACAD8_D,ACAD8_E,ACAD8_F,ACAD8_G,ACAD8_H,ACAD8_I,ACAD8_J,ACAD8_K,ACAD8_L,ACAD8_M,ACAD8_N,ACAD8_O,ACAD8_P,ACAD8_Q,ACAD8_R,ACAD8_S,ACAD8_T
OG91_0	ACAD9,ACAD9_B,ACAD9_C,ACAD9_D,ACAD9_E,ACAD9_F,ACAD9_G,ACAD9_H,ACAD9_I,ACAD9_J,ACAD9_K,ACAD9_L,ACAD9_M,ACAD9_N,ACAD9_O,ACAD9_P,ACAD9_Q,ACAD9_R,ACAD9_S,ACAD9_T
OG92_0	ACADL,ACADL_B,ACADL_C,ACADL_D,ACADL_E,ACADL_F,ACADL_G,ACADL_H,ACADL_I,ACADL_J,ACADL_K,ACADL_L,ACADL_M,ACADL_N,ACADL_O,ACADL_P,ACADL_Q,ACADL_R,ACADL_S,ACADL_T
OG93_0	ACADM,ACADM_B,ACADM_C,ACADM_D,ACADM_E,ACADM_F,ACADM_G,ACADM_H,ACADM_I,ACADM_J,ACADM_K,ACADM_L,ACADM_M,ACADM_N,ACADM_O,ACADM_P,ACADM_Q,ACADM_R,ACADM_S,ACADM_T
OG94_0	ACADS,ACADS_B,ACADS_C,ACADS_D,ACADS_E,ACADS_F,ACADS_G,ACADS_H,ACADS_I,ACADS_J,ACADS_K,ACADS_L,ACADS_M,ACADS_N,ACADS_O,ACADS_P,ACADS_Q,ACADS_R,ACADS_S,ACADS_T
OG95_0	ACADSB,ACADSB_B,ACADSB_C,ACADSB_D,ACADSB_E,ACADSB_F,ACADSB_G,ACADSB_H,ACADSB_I,ACADSB_J,ACADSB_K,ACADSB_L,ACADSB_M,ACADSB_N,ACADSB_O,ACADSB_P,ACADSB_Q,ACADSB_R,ACADSB_S,ACADSB_T
OG96_0	ACADVL,ACADVL_B,ACADVL_C,ACADVL_D,ACADVL_E,ACADVL_F,ACADVL_G,ACADVL_H,ACADVL_I,ACADVL_J,ACADVL_K,ACADVL_L,ACADVL_M,ACADVL_N,ACADVL_O,ACADVL_P,ACADVL_Q,ACADVL_R,ACADVL_S,ACADVL_T
OG97_0	ACAN,ACAN_B,ACAN_C,ACAN_D,ACAN_E,ACAN_F,ACAN_G,ACAN_H,ACAN_I,ACAN_J,ACAN_K,ACAN_L,ACAN_M,ACAN_N,ACAN_O,ACAN_P,ACAN_Q,ACAN_R,ACAN_S,ACAN_T
OG98_0	ACAP1,ACAP1_B,ACAP1_C,ACAP1_D,ACAP1_E,ACAP1_F,ACAP1_G,ACAP1_H,ACAP1_I,ACAP1_J,ACAP1_K,ACAP1_L,ACAP1_M,ACAP1_N,ACAP1_O,ACAP1_P,ACAP1_Q,ACAP1_R,ACAP1_S,ACAP1_T
OG99_0	ACAP2,ACAP2_B,ACAP2_C,ACAP2_D,ACAP2_E,ACAP2_F,ACAP2_G,ACAP2_H,ACAP2_I,ACAP2_J,ACAP2_K,ACAP2_L,ACAP2_M,ACAP2_N,ACAP2_O,ACAP2_P,ACAP2_Q,ACAP2_R,ACAP2_S,ACAP2_T
OG100_0	ACAP3,ACAP3_B,ACAP3_C,ACAP3_D,ACAP3_E,ACAP3_F,ACAP3_G,ACAP3_H,ACAP3_I,ACAP3_J,ACAP3_K,ACAP3_L,ACAP3_M,ACAP3_N,ACAP3_O,ACAP3_P,ACAP3_Q,ACAP3_R,ACAP3_S,ACAP3_T
OG101_0	ACAT1,ACAT1_B,ACAT1_C,ACAT1_D,ACAT1_E,ACAT1_F,ACAT1_G,ACAT1_H,ACAT1_I,ACAT1_J,ACAT1_K,ACAT1_L,ACAT1_M,ACAT1_N,ACAT1_O,ACAT1_P,ACAT1_Q,ACAT1_R,ACAT1_S,ACAT1_T
OG102_0	ACAT2,ACAT2_B,ACAT2_C,ACAT2_D,ACAT2_E,ACAT2_F,ACAT2_G,ACAT2_H,ACAT2_I,ACAT2_J,ACAT2_K,ACAT2_L,ACAT2_M,ACAT2_N,ACAT2_O,ACAT2_P,ACAT2_Q,ACAT2_R,ACAT2_S,ACAT2_T
OG103_0	ACBD3,ACBD3_B,ACBD3_C,ACBD3_D,ACBD3_E,ACBD3_F,ACBD3_G,ACBD3_H,ACBD3_I,ACBD3_J,ACBD3_K,ACBD3_L,ACBD3_M,ACBD3_N,ACBD3_O,ACBD3_P,ACBD3_Q,ACBD3_R,ACBD3_S,ACBD3_T
OG104_0	ACBD4,ACBD4_B,ACBD4_C,ACBD4_D,ACBD4_E,ACBD4_F,ACBD4_G,ACBD4_H,ACBD4_I,ACBD4_J,ACBD4_K,ACBD4_L,ACBD4_M,ACBD4_N,ACBD4_O,ACBD4_P,ACBD4_Q,ACBD4_R,ACBD4_S,ACBD4_T
OG105_0	ACBD5,ACBD5_B,ACBD5_C,ACBD5_D,ACBD5_E,ACBD5_F,ACBD5_G,ACBD5_H,ACBD5_I,ACBD5_J,ACBD5_K,ACBD5_L,ACBD5_M,ACBD5_N,ACBD5_O,ACBD5_P,ACBD5_Q,ACBD5_R,ACBD5_S,ACBD5_T
OG106_0	ACBD6,ACBD6_B,ACBD6_C,ACBD6_D,ACBD6_E,ACBD6_F,ACBD6_G,ACBD6_H,ACBD6_I,ACBD6_J,ACBD6_K,ACBD6_L,ACBD6_M,ACBD6_N,ACBD6_O,ACBD6_P,ACBD6_Q,ACBD6_R,ACBD6_S,ACBD6_T
OG107_0	ACBD7,ACBD7_B,ACBD7_C,ACBD7_D,ACBD7_E,ACBD7_F,ACBD7_G,ACBD7_H,ACBD7_I,ACBD7_J,ACBD7_K,ACBD7_L,ACBD7_M,ACBD7_N,ACBD7_O,ACBD7_P,ACBD7_Q,ACBD7_R,ACBD7_S,ACBD7_T
OG108_0	ACCS,ACCS_B,ACCS_C,ACCS_D,ACCS_E,ACCS_F,ACCS_G,ACCS_H,ACCS_I,ACCS_J,ACCS_K,ACCS_L,ACCS_M,ACCS_N,ACCS_O,ACCS_P,ACCS_Q,ACCS_R,ACCS_S,ACCS_T
OG109_0	ACD,ACD_B,ACD_C,ACD_D,ACD_E,ACD_F,ACD_G,ACD_H,ACD_I,ACD_J,ACD_K,ACD_L,ACD_M,ACD_N,ACD_O,ACD_P,ACD_Q,ACD_R,ACD_S,ACD_T
OG110_0	ACE2,ACE2_B,ACE2_C,ACE2_D,ACE2_E,ACE2_F,ACE2_G,ACE2_H,ACE2_I,ACE2_J,ACE2_K,ACE2_L,ACE2_M,ACE2_N,ACE2_O,ACE2_P,ACE2_Q,ACE2_R,ACE2_S,ACE2_T
OG111_0	ACER2,ACER2_B,ACER2_C,ACER2_D,ACER2_E,ACER2_F,ACER2_G,ACER2_H,ACER2_I,ACER2_J,ACER2_K,ACER2_L,ACER2_M,ACER2_N,ACER2_O,ACER2_P,ACER2_Q,ACER2_R,ACER2_S,ACER2_T
OG112_0	ACER3,ACER3_B,ACER3_C,ACER3_D,ACER3_E,ACER3_F,ACER3_G,ACER3_H,ACER3_I,ACER3_J,ACER3_K,ACER3_L,ACER3_M,ACER3_N,ACER3_O,ACER3_P,ACER3_Q,ACER3_R,ACER3_S,ACER3_T
OG113_0	ACHE,ACHE_B,ACHE_C,ACHE_D,ACHE_E,ACHE_F,ACHE_G,ACHE_H,ACHE_I,ACHE_J,ACHE_K,ACHE_L,ACHE_M,ACHE_N,ACHE_O,ACHE_P,ACHE_Q,ACHE_R,ACHE_S,ACHE_T
OG114_0	ACIN1,ACIN1_B,ACIN1_C,ACIN1_D,ACIN1_E,ACIN1_F,ACIN1_G,ACIN1_H,ACIN1_I,ACIN1_J,ACIN1_K,ACIN1_L,ACIN1_M,ACIN1_N,ACIN1_O,ACIN1_P,ACIN1_Q,ACIN1_R,ACIN1_S,ACIN1_T
OG115_0	ACLY,ACLY_B,ACLY_C,ACLY_D,ACLY_E,ACLY_F,ACLY_G,ACLY_H,ACLY_I,ACLY_J,ACLY_K,ACLY_L,ACLY_M,ACLY_N,ACLY_O,ACLY_P,ACLY_Q,ACLY_R,ACLY_S,ACLY_T
OG116_0	ACMSD,ACMSD_B,ACMSD_C,ACMSD_D,ACMSD_E,ACMSD_F,ACMSD_G,ACMSD_H,ACMSD_I,ACMSD_J,ACMSD_K,ACMSD_L,ACMSD_M,ACMSD_N,ACMSD_O,ACMSD_P,ACMSD_Q,ACMSD_R,ACMSD_S,ACMSD_T
OG117_0	ACN9,ACN9_B,ACN9_C,ACN9_D,ACN9_E,ACN9_F,ACN9_G,ACN9_H,ACN9_I,ACN9_J,ACN9_K,ACN9_L,ACN9_M,ACN9_N,ACN9_O,ACN9_P,ACN9_Q,ACN9_R,ACN9_S,ACN9_T
OG118_0	ACO1,ACO1_B,ACO1_C,ACO1_D,ACO1_E,ACO1_F,ACO1_G,ACO1_H,ACO1_I,ACO1_J,ACO1_K,ACO1_L,ACO1_M,ACO1_N,ACO1_O,ACO1_P,ACO1_Q,ACO1_R,ACO1_S,ACO1_T
OG119_0	ACO2,ACO2_B,ACO2_C,ACO2_D,ACO2_E,ACO2_F,ACO2_G,ACO2_H,ACO2_I,ACO2_J,ACO2_K,ACO2_L,ACO2_M,ACO2_N,ACO2_O,ACO2_P,ACO2_Q,ACO2_R,ACO2_S,ACO2_T
OG120_0	ACOT1,ACOT1_B,ACOT1_C,ACOT1_D,ACOT1_E,ACOT1_F,ACOT1_G,ACOT1_H,ACOT1_I,ACOT1_J,ACOT1_K,ACOT1_L,ACOT1_M,ACOT1_N,ACOT1_O,ACOT1_P,ACOT1_Q,ACOT1_R,ACOT1_S,ACOT1_T
OG121_0	ACOT11,ACOT11_B,ACOT11_C,ACOT11_D,ACOT11_E,ACOT11_F,ACOT11_G,ACOT11_H,ACOT11_I,ACOT11_J,ACOT11_K,ACOT11_L,ACOT11_M,ACOT11_N,ACOT11_O,ACOT11_P,ACOT11_Q,ACOT11_R,ACOT11_S,ACOT11_T
OG122_0	ACOT13,ACOT13_B,ACOT13_C,ACOT13_D,ACOT13_E,ACOT13_F,ACOT13_G,ACOT13_H,ACOT13_I,ACOT13_J,ACOT13_K,ACOT13_L,ACOT13_M,ACOT13_N,ACOT13_O,ACOT13_P,ACOT13_Q,ACOT13_R,ACOT13_S,ACOT13_T
OG123_0	ACOT2,ACOT2_B,ACOT2_C,ACOT2_D,ACOT2_E,ACOT2_F,ACOT2_G,ACOT2_H,ACOT2_I,ACOT2_J,ACOT2_K,ACOT2_L,ACOT2_M,ACOT2_N,ACOT2_O,ACOT2_P,ACOT2_Q,ACOT2_R,ACOT2_S,ACOT2_T
OG124_0	ACOT4,ACOT4_B,ACOT4_C,ACOT4_D,ACOT4_E,ACOT4_F,ACOT4_G,ACOT4_H,ACOT4_I,ACOT4_J,ACOT4_K,ACOT4_L,ACOT4_M,ACOT4_N,ACOT4_O,ACOT4_P,ACOT4_Q,ACOT4_R,ACOT4_S,ACOT4_T
OG125_0	ACOT7,ACOT7_B,ACOT7_C,ACOT7_D,ACOT7_E,ACOT7_F,ACOT7_G,ACOT7_H,ACOT7_I,ACOT7_J,ACOT7_K,ACOT7_L,ACOT7_M,ACOT7_N,ACOT7_O,ACOT7_P,ACOT7_Q,ACOT7_R,ACOT7_S,ACOT7_T
OG126_0	ACOT8,ACOT8_B,ACOT8_C,ACOT8_D,ACOT8_E,ACOT8_F,ACOT8_G,ACOT8_H,ACOT8_I,ACOT8_J,ACOT8_K,ACOT8_L,ACOT8_M,ACOT8_N,ACOT8_O,ACOT8_P,ACOT8_Q,ACOT8_R,ACOT8_S,ACOT8_T
OG127_0	ACOT9,ACOT9_B,ACOT9_C,ACOT9_D,ACOT9_E,ACOT9_F,ACOT9_G,ACOT9_H,ACOT9_I,ACOT9_J,ACOT9_K,ACOT9_L,ACOT9_M,ACOT9_N,ACOT9_O,ACOT9_P,ACOT9_Q,ACOT9_R,ACOT9_S,ACOT9_T
OG128_0	ACOX1,ACOX1_B,ACOX1_C,ACOX1_D,ACOX1_E,ACOX1_F,ACOX1_G,ACOX1_H,ACOX1_I,ACOX1_J,ACOX1_K,ACOX1_L,ACOX1_M,ACOX1_N,ACOX1_O,ACOX1_P,ACOX1_Q,ACOX1_R,ACOX1_S,ACOX1_T
OG129_0	ACOX2,ACOX2_B,ACOX2_C,ACOX2_D,ACOX2_E,ACOX2_F,ACOX2_G,ACOX2_H,ACOX2_I,ACOX2_J,ACOX2_K,ACOX2_L,ACOX2_M,ACOX2_N,ACOX2_O,ACOX2_P,ACOX2_Q,ACOX2_R,ACOX2_S,ACOX2_T
OG130_0	ACOX3,ACOX3_B,ACOX3_C,ACOX3_D,ACOX3_E,ACOX3_F,ACOX3_G,ACOX3_H,ACOX3_I,ACOX3_J,ACOX3_K,ACOX3_L,ACOX3_M,ACOX3_N,ACOX3_O,ACOX3_P,ACOX3_Q,ACOX3_R,ACOX3_S,ACOX3_T
OG131_0	ACOXL,ACOXL_B,ACOXL_C,ACOXL_D,ACOXL_E,ACOXL_F,ACOXL_G,ACOXL_H,ACOXL_I,ACOXL_J,ACOXL_K,ACOXL_L,ACOXL_M,ACOXL_N,ACOXL_O,ACOXL_P,ACOXL_Q,ACOXL_R,ACOXL_S,ACOXL_T
OG132_0	ACP1,ACP1_B,ACP1_C,ACP1_D,ACP1_E,ACP1_F,ACP1_G,ACP1_H,ACP1_I,ACP1_J,ACP1_K,ACP1_L,ACP1_M,ACP1_N,ACP1_O,ACP1_P,ACP1_Q,ACP1_R,ACP1_S,ACP1_T
OG133_0	ACP2,ACP2_B,ACP2_C,ACP2_D,ACP2_E,ACP2_F,ACP2_G,ACP2_H,ACP2_I,ACP2_J,ACP2_K,ACP2_L,ACP2_M,ACP2_N,ACP2_O,ACP2_P,ACP2_Q,ACP2_R,ACP2_S,ACP2_T
OG134_0	ACP5,ACP5_B,ACP5_C,ACP5_D,ACP5_E,ACP5_F,ACP5_G,ACP5_H,ACP5_I,ACP5_J,ACP5_K,ACP5_L,ACP5_M,ACP5_N,ACP5_O,ACP5_P,ACP5_Q,ACP5_R,ACP5_S,ACP5_T
OG135_0	ACP6,ACP6_B,ACP6_C,ACP6_D,ACP6_E,ACP6_F,ACP6_G,ACP6_H,ACP6_I,ACP6_J,ACP6_K,ACP6_L,ACP6_M,ACP6_N,ACP6_O,ACP6_P,ACP6_Q,ACP6_R,ACP6_S,ACP6_T
OG136_0	ACPL2,ACPL2_B,ACPL2_C,ACPL2_D,ACPL2_E,ACPL2_F,ACPL2_G,ACPL2_H,ACPL2_I,ACPL2_J,ACPL2_K,ACPL2_L,ACPL2_M,ACPL2_N,ACPL2_O,ACPL2_P,ACPL2_Q,ACPL2_R,ACPL2_S,ACPL2_T
OG137_0	ACPP,ACPP_B,ACPP_C,ACPP_D,ACPP_E,ACPP_F,ACPP_G,ACPP_H,ACPP_I,ACPP_J,ACPP_K,ACPP_L,ACPP_M,ACPP_N,ACPP_O,ACPP_P,ACPP_Q,ACPP_R,ACPP_S,ACPP_T
OG138_0	ACR,ACR_B,ACR_C,ACR_D,ACR_E,ACR_F,ACR_G,ACR_H,ACR_I,ACR_J,ACR_K,ACR_L,ACR_M,ACR_N,ACR_O,ACR_P,ACR_Q,ACR_R,ACR_S,ACR_T
OG139_0	ACRBP,ACRBP_B,ACRBP_C,ACRBP_D,ACRBP_E,ACRBP_F,ACRBP_G,ACRBP_H,ACRBP_I,ACRBP_J,ACRBP_K,ACRBP_L,ACRBP_M,ACRBP_N,ACRBP_O,ACRBP_P,ACRBP_Q,ACRBP_R,ACRBP_S,ACRBP_T
OG140_0	ACRC,ACRC_B,ACRC_C,ACRC_D,ACRC_E,ACRC_F,ACRC_G,ACRC_H,ACRC_I,ACRC_J,ACRC_K,ACRC_L,ACRC_M,ACRC_N,ACRC_O,ACRC_P,ACRC_Q,ACRC_R,ACRC_S,ACRC_T
OG141_0	ACSBG1,ACSBG1_B,ACSBG1_C,ACSBG1_D,ACSBG1_E,ACSBG1_F,ACSBG1_G,ACSBG1_H,ACSBG1_I,ACSBG1_J,ACSBG1_K,ACSBG1_L,ACSBG1_M,ACSBG1_N,ACSBG1_O,ACSBG1_P,ACSBG1_Q,ACSBG1_R,ACSBG1_S,ACSBG1_T
OG142_0	ACSF2,ACSF2_B,ACSF2_C,ACSF2_D,ACSF2_E,ACSF2_F,ACSF2_G,ACSF2_H,ACSF2_I,ACSF2_J,ACSF2_K,ACSF2_L,ACSF2_M,ACSF2_N,ACSF2_O,ACSF2_P,ACSF2_Q,ACSF2_R,ACSF2_S,ACSF2_T
OG143_0	ACSF3,ACSF3_B,ACSF3_C,ACSF3_D,ACSF3_E,ACSF3_F,ACSF3_G,ACSF3_H,ACSF3_I,ACSF3_J,ACSF3_K,ACSF3_L,ACSF3_M,ACSF3_N,ACSF3_O,ACSF3_P,ACSF3_Q,ACSF3_R,ACSF3_S,ACSF3_T
OG144_0	ACSL1,ACSL1_B,ACSL1_C,ACSL1_D,ACSL1_E,ACSL1_F,ACSL1_G,ACSL1_H,ACSL1_I,ACSL1_J,ACSL1_K,ACSL1_L,ACSL1_M,ACSL1_N,ACSL1_O,ACSL1_P,ACSL1_Q,ACSL1_R,ACSL1_S,ACSL1_T
OG145_0	ACSL3,ACSL3_B,ACSL3_C,ACSL3_D,ACSL3_E,ACSL3_F,ACSL3_G,ACSL3_H,ACSL3_I,ACSL3_J,ACSL3_K,ACSL3_L,ACSL3_M,ACSL3_N,ACSL3_O,ACSL3_P,ACSL3_Q,ACSL3_R,ACSL3_S,ACSL3_T
OG146_0	ACSL4,ACSL4_B,ACSL4_C,ACSL4_D,ACSL4_E,ACSL4_F,ACSL4_G,ACSL4_H,ACSL4_I,ACSL4_J,ACSL4_K,ACSL4_L,ACSL4_M,ACSL4_N,ACSL4_O,ACSL4_P,ACSL4_Q,ACSL4_R,ACSL4_S,ACSL4_T
OG147_0	ACSL6,ACSL6_B,ACSL6_C,ACSL6_D,ACSL6_E,ACSL6_F,ACSL6_G,ACSL6_H,ACSL6_I,ACSL6_J,ACSL6_K,ACSL6_L,ACSL6_M,ACSL6_N,ACSL6_O,ACSL6_P,ACSL6_Q,ACSL6_R,ACSL6_S,ACSL6_T
OG148_0	ACSM2A,ACSM2A_B,ACSM2A_C,ACSM2A_D,ACSM2A_E,ACSM2A_F,ACSM2A_G,ACSM2A_H,ACSM2A_I,ACSM2A_J,ACSM2A_K,ACSM2A_L,ACSM2A_M,ACSM2A_N,ACSM2A_O,ACSM2A_P,ACSM2A_Q,ACSM2A_R,ACSM2A_S,ACSM2A_T
OG149_0	ACSM2B,ACSM2B_B,ACSM2B_C,ACSM2B_D,ACSM2B_E,ACSM2B_F,ACSM2B_G,ACSM2B_H,ACSM2B_I,ACSM2B_J,ACSM2B_K,ACSM2B_L,ACSM2B_M,ACSM2B_N,ACSM2B_O,ACSM2B_P,ACSM2B_Q,ACSM2B_R,ACSM2B_S,ACSM2B_T
OG150_0	ACSM3,ACSM3_B,ACSM3_C,ACSM3_D,ACSM3_E,ACSM3_F,ACSM3_G,ACSM3_H,ACSM3_I,ACSM3_J,ACSM3_K,ACSM3_L,ACSM3_M,ACSM3_N,ACSM3_O,ACSM3_P,ACSM3_Q,ACSM3_R,ACSM3_S,ACSM3_T
OG151_0	ACSS2,ACSS2_B,ACSS2_C,ACSS2_D,ACSS2_E,ACSS2_F,ACSS2_G,ACSS2_H,ACSS2_I,ACSS2_J,ACSS2_K,ACSS2_L,ACSS2_M,ACSS2_N,ACSS2_O,ACSS2_P,ACSS2_Q,ACSS2_R,ACSS2_S,ACSS2_T
OG152_0	ACSS3,ACSS3_B,ACSS3_C,ACSS3_D,ACSS3_E,ACSS3_F,ACSS3_G,ACSS3_H,ACSS3_I,ACSS3_J,ACSS3_K,ACSS3_L,ACSS3_M,ACSS3_N,ACSS3_O,ACSS3_P,ACSS3_Q,ACSS3_R,ACSS3_S,ACSS3_T
OG153_0	ACTA1,ACTA1_B,ACTA1_C,ACTA1_D,ACTA1_E,ACTA1_F,ACTA1_G,ACTA1_H,ACTA1_I,ACTA1_J,ACTA1_K,ACTA1_L,ACTA1_M,ACTA1_N,ACTA1_O,ACTA1_P,ACTA1_Q,ACTA1_R,ACTA1_S,ACTA1_T
OG154_0	ACTA2,ACTA2_B,ACTA2_C,ACTA2_D,ACTA2_E,ACTA2_F,ACTA2_G,ACTA2_H,ACTA2_I,ACTA2_J,ACTA2_K,ACTA2_L,ACTA2_M,ACTA2_N,ACTA2_O,ACTA2_P,ACTA2_Q,ACTA2_R,ACTA2_S,ACTA2_T
OG155_0	ACTB,ACTB_B,ACTB_C,ACTB_D,ACTB_E,ACTB_F,ACTB_G,ACTB_H,ACTB_I,ACTB_J,ACTB_K,ACTB_L,ACTB_M,ACTB_N,ACTB_O,ACTB_P,ACTB_Q,ACTB_R,ACTB_S,ACTB_T
OG156_0	ACTC1,ACTC1_B,ACTC1_C,ACTC1_D,ACTC1_E,ACTC1_F,ACTC1_G,ACTC1_H,ACTC1_I,ACTC1_J,ACTC1_K,ACTC1_L,ACTC1_M,ACTC1_N,ACTC1_O,ACTC1_P,ACTC1_Q,ACTC1_R,ACTC1_S,ACTC1_T
OG157_0	ACTG1,ACTG1_B,ACTG1_C,ACTG1_D,ACTG1_E,ACTG1_F,ACTG1_G,ACTG1_H,ACTG1_I,ACTG1_J,ACTG1_K,ACTG1_L,ACTG1_M,ACTG1_N,ACTG1_O,ACTG1_P,ACTG1_Q,ACTG1_R,ACTG1_S,ACTG1_T
OG158_0	ACTG2,ACTG2_B,ACTG2_C,ACTG2_D,ACTG2_E,ACTG2_F,ACTG2_G,ACTG2_H,ACTG2_I,ACTG2_J,ACTG2_K,ACTG2_L,ACTG2_M,ACTG2_N,ACTG2_O,ACTG2_P,ACTG2_Q,ACTG2_R,ACTG2_S,ACTG2_T
OG159_0	ACTL10,ACTL10_B,ACTL10_C,ACTL10_D,ACTL10_E,ACTL10_F,ACTL10_G,ACTL10_H,ACTL10_I,ACTL10_J,ACTL10_K,ACTL10_L,ACTL10_M,ACTL10_N,ACTL10_O,ACTL10_P,ACTL10_Q,ACTL10_R,ACTL10_S,ACTL10_T
OG160_0	ACTL6A,ACTL6A_B,ACTL6A_C,ACTL6A_D,ACTL6A_E,ACTL6A_F,ACTL6A_G,ACTL6A_H,ACTL6A_I,ACTL6A_J,ACTL6A_K,ACTL6A_L,ACTL6A_M,ACTL6A_N,ACTL6A_O,ACTL6A_P,ACTL6A_Q,ACTL6A_R,ACTL6A_S,ACTL6A_T
OG161_0	ACTN1,ACTN1_B,ACTN1_C,ACTN1_D,ACTN1_E,ACTN1_F,ACTN1_G,ACTN1_H,ACTN1_I,ACTN1_J,ACTN1_K,ACTN1_L,ACTN1_M,ACTN1_N,ACTN1_O,ACTN1_P,ACTN1_Q,ACTN1_R,ACTN1_S,ACTN1_T
OG162_0	ACTN3,ACTN3_B,ACTN3_C,ACTN3_D,ACTN3_E,ACTN3_F,ACTN3_G,ACTN3_H,ACTN3_I,ACTN3_J,ACTN3_K,ACTN3_L,ACTN3_M,ACTN3_N,ACTN3_O,ACTN3_P,ACTN3_Q,ACTN3_R,ACTN3_S,ACTN3_T
OG163_0	ACTN4,ACTN4_B,ACTN4_C,ACTN4_D,ACTN4_E,ACTN4_F,ACTN4_G,ACTN4_H,ACTN4_I,ACTN4_J,ACTN4_K,ACTN4_L,ACTN4_M,ACTN4_N,ACTN4_O,ACTN4_P,ACTN4_Q,ACTN4_R,ACTN4_S,ACTN4_T
OG164_0	ACTR10,ACTR10_B,ACTR10_C,ACTR10_D,ACTR10_E,ACTR10_F,ACTR10_G,ACTR10_H,ACTR10_I,ACTR10_J,ACTR10_K,ACTR10_L,ACTR10_M,ACTR10_N,ACTR10_O,ACTR10_P,ACTR10_Q,ACTR10_R,ACTR10_S,ACTR10_T
OG165_0	ACTR1A,ACTR1A_B,ACTR1A_C,ACTR1A_D,ACTR1A_E,ACTR1A_F,ACTR1A_G,ACTR1A_H,ACTR1A_I,ACTR1A_J,ACTR1A_K,ACTR1A_L,ACTR1A_M,ACTR1A_N,ACTR1A_O,ACTR1A_P,ACTR1A_Q,ACTR1A_R,ACTR1A_S,ACTR1A_T
OG166_0	ACTR1B,ACTR1B_B,ACTR1B_C,ACTR1B_D,ACTR1B_E,ACTR1B_F,ACTR1B_G,ACTR1B_H,ACTR1B_I,ACTR1B_J,ACTR1B_K,ACTR1B_L,ACTR1B_M,ACTR1B_N,ACTR1B_O,ACTR1B_P,ACTR1B_Q,ACTR1B_R,ACTR1B_S,ACTR1B_T
OG167_0	ACTR2,ACTR2_B,ACTR2_C,ACTR2_D,ACTR2_E,ACTR2_F,ACTR2_G,ACTR2_H,ACTR2_I,ACTR2_J,ACTR2_K,ACTR2_L,ACTR2_M,ACTR2_N,ACTR2_O,ACTR2_P,ACTR2_Q,ACTR2_R,ACTR2_S,ACTR2_T
OG168_0	ACTR3,ACTR3_B,ACTR3_C,ACTR3_D,ACTR3_E,ACTR3_F,ACTR3_G,ACTR3_H,ACTR3_I,ACTR3_J,ACTR3_K,ACTR3_L,ACTR3_M,ACTR3_N,ACTR3_O,ACTR3_P,ACTR3_Q,ACTR3_R,ACTR3_S,ACTR3_T
OG169_0	ACTR3B,ACTR3B_B,ACTR3B_C,ACTR3B_D,ACTR3B_E,ACTR3B_F,ACTR3B_G,ACTR3B_H,ACTR3B_I,ACTR3B_J,ACTR3B_K,ACTR3B_L,ACTR3B_M,ACTR3B_N,ACTR3B_O,ACTR3B_P,ACTR3B_Q,ACTR3B_R,ACTR3B_S,ACTR3B_T
OG170_0	ACTR5,ACTR5_B,ACTR5_C,ACTR5_D,ACTR5_E,ACTR5_F,ACTR5_G,ACTR5_H,ACTR5_I,ACTR5_J,ACTR5_K,ACTR5_L,ACTR5_M,ACTR5_N,ACTR5_O,ACTR5_P,ACTR5_Q,ACTR5_R,ACTR5_S,ACTR5_T
OG171_0	ACTR6,ACTR6_B,ACTR6_C,ACTR6_D,ACTR6_E,ACTR6_F,ACTR6_G,ACTR6_H,ACTR6_I,ACTR6_J,ACTR6_K,ACTR6_L,ACTR6_M,ACTR6_N,ACTR6_O,ACTR6_P,ACTR6_Q,ACTR6_R,ACTR6_S,ACTR6_T
OG172_0	ACTR8,ACTR8_B,ACTR8_C,ACTR8_D,ACTR8_E,ACTR8_F,ACTR8_G,ACTR8_H,ACTR8_I,ACTR8_J,ACTR8_K,ACTR8_L,ACTR8_M,ACTR8_N,ACTR8_O,ACTR8_P,ACTR8_Q,ACTR8_R,ACTR8_S,ACTR8_T
OG173_0	ACVR1,ACVR1_B,ACVR1_C,ACVR1_D,ACVR1_E,ACVR1_F,ACVR1_G,ACVR1_H,ACVR1_I,ACVR1_J,ACVR1_K,ACVR1_L,ACVR1_M,ACVR1_N,ACVR1_O,ACVR1_P,ACVR1_Q,ACVR1_R,ACVR1_S,ACVR1_T
